customer_id,first_name,last_name,age,gender,signup_date,loyalty_points
CUST02721,FName2721,LName2721,44,Female,2021-05-05 08:28:35,2696
CUST02722,FName2722,LName2722,19,Male,2019-06-14 23:28:35,3272
CUST02723,FName2723,LName2723,52,Male,2020-10-10 03:06:58,4925
CUST02724,FName2724,LName2724,35,Female,2019-03-23 12:43:16,3131
CUST02725,FName2725,LName2725,31,Male,2019-04-14 22:35:43,3730
CUST02726,FName2726,LName2726,37,Male,2018-03-13 02:14:13,2666
CUST02727,FName2727,LName2727,35,Male,2021-09-18 20:53:36,549
CUST02728,FName2728,LName2728,27,Male,2020-09-01 01:25:47,4741
CUST02729,FName2729,LName2729,42,Female,2020-10-07 20:58:02,3982
CUST02730,FName2730,LName2730,19,Male,2021-07-09 15:50:26,1244
CUST02731,FName2731,LName2731,42,Female,2019-05-15 14:55:33,3886
CUST02732,FName2732,LName2732,50,Male,2020-01-19 22:47:19,4012
CUST02733,FName2733,LName2733,53,Male,2021-01-18 03:42:16,2549
CUST02734,FName2734,LName2734,48,Male,2020-09-01 20:16:46,3204
CUST02735,FName2735,LName2735,31,Male,2021-02-25 04:45:15,845
CUST02736,FName2736,LName2736,18,Female,2018-06-09 10:40:30,4545
CUST02737,FName2737,LName2737,63,Female,2021-03-21 02:20:40,43
CUST02738,FName2738,LName2738,33,Female,2021-10-17 23:16:58,658
CUST02739,FName2739,LName2739,63,Other,2019-01-14 16:40:52,4823
CUST02740,FName2740,LName2740,69,Male,2021-07-31 06:24:36,3930
CUST02741,FName2741,LName2741,20,Male,2018-04-19 10:15:40,2867
CUST02742,FName2742,LName2742,52,Female,2019-07-03 05:42:44,3647
CUST02743,FName2743,LName2743,58,Other,2021-03-17 03:14:53,2782
CUST02744,FName2744,LName2744,23,Male,2022-06-10 08:51:58,1691
CUST02745,FName2745,LName2745,42,Female,2018-08-23 15:46:28,2225
CUST02746,FName2746,LName2746,30,Male,2022-08-14 22:14:54,3066
CUST02747,FName2747,LName2747,51,Male,2019-10-21 11:17:58,1947
CUST02748,FName2748,LName2748,25,Female,2022-12-15 23:55:55,1365
CUST02749,FName2749,LName2749,38,Female,2022-10-19 10:09:03,3130
CUST02750,FName2750,LName2750,51,Male,2019-05-24 16:12:38,4533
CUST02751,FName2751,LName2751,21,Male,2020-05-09 18:27:17,4521
CUST02752,FName2752,LName2752,42,Female,2018-03-10 02:38:44,967
CUST02753,FName2753,LName2753,32,Male,2021-08-18 12:01:19,1404
CUST02754,FName2754,LName2754,21,Male,2022-12-05 02:54:17,485
CUST02755,FName2755,LName2755,62,Female,2021-11-21 02:53:33,1755
CUST02756,FName2756,LName2756,29,Male,2021-02-11 01:39:51,3630
CUST02757,FName2757,LName2757,49,Male,2020-12-09 04:31:09,2968
CUST02758,FName2758,LName2758,49,Other,2021-08-08 19:51:07,1579
CUST02759,FName2759,LName2759,45,Female,2020-06-17 19:56:25,2795
CUST02760,FName2760,LName2760,30,Other,2018-12-16 00:55:15,50
CUST02761,FName2761,LName2761,48,Other,2022-08-10 23:04:12,1659
CUST02762,FName2762,LName2762,31,Other,2018-07-16 01:00:02,4300
CUST02763,FName2763,LName2763,37,Male,2020-01-05 10:40:46,2787
CUST02764,FName2764,LName2764,35,Male,2022-08-30 21:22:15,4628
CUST02765,FName2765,LName2765,46,Other,2020-03-11 17:51:18,2155
CUST02766,FName2766,LName2766,23,Other,2021-06-10 07:45:56,4346
CUST02767,FName2767,LName2767,49,Other,2021-12-13 21:27:21,4230
CUST02768,FName2768,LName2768,46,Male,2020-10-31 13:47:48,3161
CUST02769,FName2769,LName2769,60,Other,2021-09-10 06:49:51,1614
CUST02770,FName2770,LName2770,19,Other,2019-04-04 10:55:27,2736
CUST02771,FName2771,LName2771,40,Female,2020-02-18 03:09:25,406
CUST02772,FName2772,LName2772,36,Female,2018-05-08 01:27:21,3379
CUST02773,FName2773,LName2773,48,Male,2021-12-19 03:45:35,4197
CUST02774,FName2774,LName2774,68,Female,2019-07-01 04:54:43,1384
CUST02775,FName2775,LName2775,22,Female,2021-11-20 03:50:07,3695
CUST02776,FName2776,LName2776,36,Female,2021-02-24 15:10:47,4499
CUST02777,FName2777,LName2777,51,Male,2019-08-18 20:44:49,4909
CUST02778,FName2778,LName2778,27,Female,2018-01-17 14:04:03,2902
CUST02779,FName2779,LName2779,42,Male,2018-12-03 12:58:22,1629
CUST02780,FName2780,LName2780,19,Other,2018-03-18 19:37:36,3262
CUST02781,FName2781,LName2781,28,Female,2022-06-21 00:35:05,1026
CUST02782,FName2782,LName2782,67,Male,2019-12-14 01:11:56,2989
CUST02783,FName2783,LName2783,48,Female,2019-11-08 19:41:06,2224
CUST02784,FName2784,LName2784,32,Other,2019-02-15 19:45:43,2920
CUST02785,FName2785,LName2785,26,Male,2021-08-10 00:32:05,4315
CUST02786,FName2786,LName2786,40,Male,2020-12-25 02:20:22,4268
CUST02787,FName2787,LName2787,36,Male,2018-05-21 00:50:15,2783
CUST02788,FName2788,LName2788,26,Other,2021-12-05 11:28:23,1413
CUST02789,FName2789,LName2789,52,Other,2022-05-10 16:42:59,4597
CUST02790,FName2790,LName2790,38,Other,2022-04-05 15:36:45,3648
CUST02791,FName2791,LName2791,26,Male,2020-06-06 20:54:28,2808
CUST02792,FName2792,LName2792,45,Other,2020-12-26 09:26:00,3331
CUST02793,FName2793,LName2793,63,Female,2022-02-17 08:58:09,2178
CUST02794,FName2794,LName2794,68,Other,2020-02-14 00:26:20,797
CUST02795,FName2795,LName2795,24,Male,2021-09-01 18:54:07,2846
CUST02796,FName2796,LName2796,33,Female,2021-05-06 23:31:18,929
CUST02797,FName2797,LName2797,33,Other,2022-07-11 14:41:30,4818
CUST02798,FName2798,LName2798,50,Female,2022-12-21 10:30:37,3091
CUST02799,FName2799,LName2799,21,Female,2022-08-06 12:27:57,2262
CUST02800,FName2800,LName2800,21,Male,2022-01-12 11:27:28,1333
CUST02801,FName2801,LName2801,56,Female,2020-12-20 09:28:11,1274
CUST02802,FName2802,LName2802,57,Female,2021-04-05 08:23:47,4583
CUST02803,FName2803,LName2803,34,Male,2021-03-23 06:08:52,3480
CUST02804,FName2804,LName2804,54,Male,2019-04-14 16:53:02,3342
CUST02805,FName2805,LName2805,56,Male,2018-03-18 18:03:50,1217
CUST02806,FName2806,LName2806,69,Female,2019-12-25 10:49:03,1464
CUST02807,FName2807,LName2807,46,Female,2021-01-03 13:47:27,4408
CUST02808,FName2808,LName2808,69,Female,2022-01-19 15:44:02,4174
CUST02809,FName2809,LName2809,53,Male,2020-11-28 11:51:56,4770
CUST02810,FName2810,LName2810,55,Other,2018-04-26 04:22:47,13
CUST02811,FName2811,LName2811,56,Female,2018-04-19 11:45:51,2293
CUST02812,FName2812,LName2812,67,Other,2022-02-26 04:55:51,2045
CUST02813,FName2813,LName2813,54,Male,2019-05-05 13:34:31,1037
CUST02814,FName2814,LName2814,69,Female,2020-02-07 21:38:30,4128
CUST02815,FName2815,LName2815,52,Other,2018-06-25 12:21:09,1459
CUST02816,FName2816,LName2816,24,Female,2019-08-06 17:13:09,256
CUST02817,FName2817,LName2817,44,Female,2021-06-11 12:27:54,4129
CUST02818,FName2818,LName2818,45,Female,2019-06-03 00:51:43,4073
CUST02819,FName2819,LName2819,39,Other,2020-03-31 12:06:04,1283
CUST02820,FName2820,LName2820,31,Male,2022-08-30 10:23:56,3487
CUST02821,FName2821,LName2821,24,Female,2020-03-28 22:42:13,2184
CUST02822,FName2822,LName2822,54,Male,2022-01-03 00:09:59,358
CUST02823,FName2823,LName2823,39,Male,2019-08-26 03:20:00,3791
CUST02824,FName2824,LName2824,22,Other,2020-11-06 00:56:20,4849
CUST02825,FName2825,LName2825,19,Other,2022-02-27 08:25:35,3187
CUST02826,FName2826,LName2826,44,Male,2022-11-10 16:14:03,4499
CUST02827,FName2827,LName2827,38,Female,2022-02-20 23:20:23,1225
CUST02828,FName2828,LName2828,55,Other,2022-06-25 06:24:26,2297
CUST02829,FName2829,LName2829,32,Female,2019-02-15 20:52:53,277
CUST02830,FName2830,LName2830,38,Female,2019-07-28 11:13:01,4207
CUST02831,FName2831,LName2831,27,Female,2022-01-29 08:13:05,1986
CUST02832,FName2832,LName2832,40,Male,2018-10-29 12:05:18,3544
CUST02833,FName2833,LName2833,56,Female,2018-06-02 12:39:18,2793
CUST02834,FName2834,LName2834,22,Male,2020-12-15 22:40:52,391
CUST02835,FName2835,LName2835,18,Male,2022-07-16 04:13:40,968
CUST02836,FName2836,LName2836,30,Female,2019-07-01 19:01:07,2190
CUST02837,FName2837,LName2837,38,Female,2019-02-20 20:37:16,2228
CUST02838,FName2838,LName2838,43,Female,2018-03-06 05:50:16,2626
CUST02839,FName2839,LName2839,67,Female,2020-09-29 12:12:49,2845
CUST02840,FName2840,LName2840,62,Male,2020-08-04 15:40:47,4364
CUST02841,FName2841,LName2841,38,Female,2018-02-28 03:22:11,3307
CUST02842,FName2842,LName2842,35,Female,2019-08-21 10:10:49,2600
CUST02843,FName2843,LName2843,54,Male,2022-05-20 13:18:09,2680
CUST02844,FName2844,LName2844,62,Other,2018-03-18 00:27:36,4370
CUST02845,FName2845,LName2845,49,Other,2021-10-04 16:04:47,4838
CUST02846,FName2846,LName2846,53,Male,2021-06-25 13:22:56,85
CUST02847,FName2847,LName2847,34,Other,2022-06-19 07:25:09,3134
CUST02848,FName2848,LName2848,52,Male,2021-12-12 10:28:06,4499
CUST02849,FName2849,LName2849,66,Female,2020-08-10 20:05:36,2239
CUST02850,FName2850,LName2850,28,Female,2018-04-26 09:08:24,3364
CUST02851,FName2851,LName2851,38,Other,2018-06-12 07:35:41,2045
CUST02852,FName2852,LName2852,69,Female,2021-08-23 20:00:54,1054
CUST02853,FName2853,LName2853,43,Other,2018-04-09 22:58:26,3401
CUST02854,FName2854,LName2854,21,Other,2019-08-10 06:14:51,3729
CUST02855,FName2855,LName2855,51,Female,2020-04-11 13:04:29,2669
CUST02856,FName2856,LName2856,69,Female,2018-10-13 10:49:42,275
CUST02857,FName2857,LName2857,65,Other,2018-08-17 18:33:29,4746
CUST02858,FName2858,LName2858,35,Female,2021-02-20 13:22:33,4090
CUST02859,FName2859,LName2859,57,Male,2022-08-14 03:38:21,1105
CUST02860,FName2860,LName2860,52,Female,2019-08-04 14:47:23,4681
CUST02861,FName2861,LName2861,58,Female,2019-09-27 03:04:13,2932
CUST02862,FName2862,LName2862,46,Male,2022-12-01 00:14:02,128
CUST02863,FName2863,LName2863,69,Female,2019-01-20 05:50:05,4351
CUST02864,FName2864,LName2864,46,Female,2020-09-30 07:31:32,4326
CUST02865,FName2865,LName2865,55,Other,2019-10-25 13:48:55,3568
CUST02866,FName2866,LName2866,59,Female,2018-06-01 23:42:58,2402
CUST02867,FName2867,LName2867,38,Female,2019-12-24 23:24:11,1647
CUST02868,FName2868,LName2868,59,Male,2021-04-12 01:16:44,3556
CUST02869,FName2869,LName2869,30,Other,2018-08-05 02:02:04,3891
CUST02870,FName2870,LName2870,66,Other,2019-09-09 00:49:21,2193
CUST02871,FName2871,LName2871,58,Other,2021-12-05 08:44:46,2047
CUST02872,FName2872,LName2872,34,Female,2019-03-23 03:26:04,3104
CUST02873,FName2873,LName2873,26,Other,2022-11-22 07:46:57,4355
CUST02874,FName2874,LName2874,58,Male,2018-08-05 17:10:28,2134
CUST02875,FName2875,LName2875,18,Other,2021-12-03 22:40:10,842
CUST02876,FName2876,LName2876,19,Male,2022-05-29 19:53:30,1971
CUST02877,FName2877,LName2877,65,Other,2020-10-16 10:33:13,4360
CUST02878,FName2878,LName2878,46,Other,2021-08-25 05:43:40,3903
CUST02879,FName2879,LName2879,50,Male,2018-09-02 04:47:09,3613
CUST02880,FName2880,LName2880,27,Other,2021-01-29 12:41:20,391
CUST02881,FName2881,LName2881,67,Other,2018-09-27 03:15:53,2279
CUST02882,FName2882,LName2882,57,Other,2018-02-12 19:56:08,900
CUST02883,FName2883,LName2883,38,Female,2022-08-26 21:03:28,4683
CUST02884,FName2884,LName2884,45,Male,2018-12-22 12:44:45,2494
CUST02885,FName2885,LName2885,28,Other,2018-04-20 10:32:25,1152
CUST02886,FName2886,LName2886,51,Male,2018-12-28 12:47:51,1294
CUST02887,FName2887,LName2887,25,Male,2019-06-12 18:28:59,465
CUST02888,FName2888,LName2888,39,Male,2021-04-24 06:13:23,2175
CUST02889,FName2889,LName2889,25,Other,2021-01-21 20:23:31,3245
CUST02890,FName2890,LName2890,66,Other,2020-10-15 01:37:33,487
CUST02891,FName2891,LName2891,32,Male,2020-08-16 16:15:29,2938
CUST02892,FName2892,LName2892,34,Female,2022-12-10 01:09:11,2626
CUST02893,FName2893,LName2893,40,Male,2019-04-28 04:58:14,949
CUST02894,FName2894,LName2894,41,Female,2022-11-28 18:26:59,4501
CUST02895,FName2895,LName2895,62,Male,2020-01-18 21:09:28,1049
CUST02896,FName2896,LName2896,36,Male,2018-05-22 07:54:38,4075
CUST02897,FName2897,LName2897,22,Male,2019-04-22 06:04:24,4459
CUST02898,FName2898,LName2898,49,Other,2020-03-10 14:33:49,1390
CUST02899,FName2899,LName2899,61,Female,2018-08-24 07:32:48,1083
CUST02900,FName2900,LName2900,18,Female,2019-09-19 00:48:22,4646
CUST02901,FName2901,LName2901,40,Male,2021-09-15 09:51:16,1658
CUST02902,FName2902,LName2902,54,Other,2018-10-19 04:01:58,4387
CUST02903,FName2903,LName2903,25,Other,2019-09-17 05:51:07,1817
CUST02904,FName2904,LName2904,30,Female,2022-07-05 17:31:45,190
CUST02905,FName2905,LName2905,25,Other,2021-07-17 18:59:09,460
CUST02906,FName2906,LName2906,40,Female,2022-02-26 05:56:10,2521
CUST02907,FName2907,LName2907,60,Female,2020-10-16 15:17:23,3476
CUST02908,FName2908,LName2908,18,Female,2018-09-28 06:55:15,2705
CUST02909,FName2909,LName2909,62,Other,2022-04-15 04:10:23,4366
CUST02910,FName2910,LName2910,68,Female,2018-03-30 16:10:34,1157
CUST02911,FName2911,LName2911,41,Female,2019-10-09 09:27:57,4266
CUST02912,FName2912,LName2912,52,Male,2018-07-04 23:47:19,27
CUST02913,FName2913,LName2913,41,Female,2021-02-04 17:24:53,4231
CUST02914,FName2914,LName2914,34,Female,2019-02-13 00:13:42,2972
CUST02915,FName2915,LName2915,22,Male,2021-09-01 12:17:43,3024
CUST02916,FName2916,LName2916,37,Male,2021-10-16 10:04:39,4983
CUST02917,FName2917,LName2917,38,Other,2021-10-30 20:02:49,1264
CUST02918,FName2918,LName2918,57,Female,2020-08-28 11:20:31,855
CUST02919,FName2919,LName2919,48,Other,2020-11-25 00:50:47,4025
CUST02920,FName2920,LName2920,63,Other,2020-06-23 05:02:53,1251
CUST02921,FName2921,LName2921,53,Male,2020-08-07 15:54:56,4604
CUST02922,FName2922,LName2922,28,Other,2019-12-01 22:55:20,3870
CUST02923,FName2923,LName2923,69,Female,2020-04-09 06:08:31,1326
CUST02924,FName2924,LName2924,32,Male,2018-11-09 08:36:00,1025
CUST02925,FName2925,LName2925,36,Female,2019-02-20 05:33:06,361
CUST02926,FName2926,LName2926,24,Female,2021-09-07 16:53:03,1218
CUST02927,FName2927,LName2927,68,Male,2021-08-19 21:12:26,605
CUST02928,FName2928,LName2928,45,Female,2021-10-23 12:37:44,1670
CUST02929,FName2929,LName2929,68,Male,2020-02-12 15:51:43,4811
CUST02930,FName2930,LName2930,60,Female,2018-04-24 02:01:28,2297
CUST02931,FName2931,LName2931,22,Male,2022-06-04 14:39:33,2194
CUST02932,FName2932,LName2932,22,Other,2022-08-17 14:39:38,4443
CUST02933,FName2933,LName2933,47,Female,2022-05-02 08:44:32,1277
CUST02934,FName2934,LName2934,49,Male,2018-10-22 16:38:17,398
CUST02935,FName2935,LName2935,25,Female,2022-03-27 12:19:34,2172
CUST02936,FName2936,LName2936,27,Female,2022-01-28 08:42:53,2810
CUST02937,FName2937,LName2937,55,Female,2022-10-02 04:38:48,2652
CUST02938,FName2938,LName2938,64,Male,2020-07-19 12:50:19,2939
CUST02939,FName2939,LName2939,49,Other,2020-07-11 01:17:25,821
CUST02940,FName2940,LName2940,65,Other,2021-01-26 01:24:01,4997
CUST02941,FName2941,LName2941,45,Other,2020-07-11 05:32:45,944
CUST02942,FName2942,LName2942,34,Male,2021-06-21 21:52:39,3478
CUST02943,FName2943,LName2943,48,Other,2018-01-20 12:24:39,2779
CUST02944,FName2944,LName2944,25,Male,2020-07-10 08:37:16,4429
CUST02945,FName2945,LName2945,57,Female,2019-12-11 04:28:23,4450
CUST02946,FName2946,LName2946,42,Female,2018-02-13 05:14:09,1196
CUST02947,FName2947,LName2947,26,Other,2018-10-15 21:13:15,1212
CUST02948,FName2948,LName2948,19,Male,2021-05-20 20:51:26,823
CUST02949,FName2949,LName2949,32,Female,2021-08-29 09:09:55,1896
CUST02950,FName2950,LName2950,67,Male,2020-01-19 22:31:23,4263
CUST02951,FName2951,LName2951,20,Male,2018-04-04 16:56:13,2415
CUST02952,FName2952,LName2952,66,Female,2020-03-14 05:42:04,535
CUST02953,FName2953,LName2953,53,Male,2021-10-05 00:39:14,3010
CUST02954,FName2954,LName2954,21,Female,2022-04-17 00:33:25,2627
CUST02955,FName2955,LName2955,31,Female,2019-10-03 04:01:08,3777
CUST02956,FName2956,LName2956,58,Female,2019-12-20 18:26:27,949
CUST02957,FName2957,LName2957,58,Male,2021-10-26 07:27:28,3508
CUST02958,FName2958,LName2958,42,Female,2021-05-05 02:49:51,4302
CUST02959,FName2959,LName2959,67,Male,2021-03-17 11:17:17,543
CUST02960,FName2960,LName2960,27,Female,2019-07-31 08:46:20,3900
CUST02961,FName2961,LName2961,38,Female,2018-09-22 16:00:23,3753
CUST02962,FName2962,LName2962,53,Other,2019-08-14 22:04:17,4224
CUST02963,FName2963,LName2963,29,Other,2018-04-26 06:51:50,2082
CUST02964,FName2964,LName2964,44,Other,2021-03-12 21:35:33,2866
CUST02965,FName2965,LName2965,57,Male,2021-08-20 10:25:40,2246
CUST02966,FName2966,LName2966,19,Male,2018-01-07 00:21:16,1836
CUST02967,FName2967,LName2967,30,Female,2019-05-22 05:38:11,76
CUST02968,FName2968,LName2968,49,Female,2021-08-15 10:05:21,368
CUST02969,FName2969,LName2969,48,Female,2020-09-16 13:10:01,4621
CUST02970,FName2970,LName2970,33,Female,2021-08-23 00:28:47,348
CUST02971,FName2971,LName2971,49,Male,2021-11-11 22:15:05,4601
CUST02972,FName2972,LName2972,49,Female,2022-10-04 15:40:37,4738
CUST02973,FName2973,LName2973,51,Female,2019-12-27 15:02:19,4333
CUST02974,FName2974,LName2974,28,Other,2018-08-14 08:51:26,1455
CUST02975,FName2975,LName2975,27,Female,2020-08-27 10:37:18,2185
CUST02976,FName2976,LName2976,32,Female,2019-10-26 05:19:54,3811
CUST02977,FName2977,LName2977,34,Female,2019-10-11 01:11:36,3272
CUST02978,FName2978,LName2978,57,Male,2022-01-09 17:50:34,3682
CUST02979,FName2979,LName2979,35,Other,2019-08-02 20:54:17,1846
CUST02980,FName2980,LName2980,26,Female,2020-04-04 21:18:44,1854
CUST02981,FName2981,LName2981,42,Female,2021-06-04 18:09:28,2985
CUST02982,FName2982,LName2982,57,Other,2022-12-21 15:13:00,4450
CUST02983,FName2983,LName2983,31,Female,2022-01-02 04:45:08,2625
CUST02984,FName2984,LName2984,42,Male,2022-04-20 21:09:28,2894
CUST02985,FName2985,LName2985,67,Female,2019-03-16 09:57:57,558
CUST02986,FName2986,LName2986,39,Male,2018-07-31 06:44:58,2896
CUST02987,FName2987,LName2987,69,Male,2022-08-16 21:15:08,1917
CUST02988,FName2988,LName2988,47,Female,2021-05-26 17:20:00,1254
CUST02989,FName2989,LName2989,37,Other,2020-08-01 09:26:13,1681
CUST02990,FName2990,LName2990,38,Male,2020-05-02 06:56:29,1814
CUST02991,FName2991,LName2991,61,Other,2020-02-01 05:15:08,662
CUST02992,FName2992,LName2992,49,Female,2018-11-12 10:20:27,4116
CUST02993,FName2993,LName2993,68,Male,2020-03-18 14:12:51,3325
CUST02994,FName2994,LName2994,63,Female,2020-10-11 00:34:03,1241
CUST02995,FName2995,LName2995,66,Other,2022-06-26 03:26:13,3143
CUST02996,FName2996,LName2996,38,Female,2020-07-22 02:12:22,3037
CUST02997,FName2997,LName2997,52,Female,2020-10-07 00:45:15,161
CUST02998,FName2998,LName2998,49,Male,2019-09-09 19:06:20,4225
CUST02999,FName2999,LName2999,47,Female,2018-08-31 05:08:58,1950
CUST03000,FName3000,LName3000,56,Female,2019-04-29 05:59:36,4320
CUST03001,FName3001,LName3001,66,Female,2021-03-23 21:17:12,1781
CUST03002,FName3002,LName3002,29,Male,2021-03-21 12:26:31,4675
CUST03003,FName3003,LName3003,58,Other,2019-09-11 15:54:55,1477
CUST03004,FName3004,LName3004,64,Other,2020-06-19 13:40:25,3030
CUST03005,FName3005,LName3005,35,Female,2019-07-21 04:24:31,3986
CUST03006,FName3006,LName3006,38,Male,2019-03-24 17:59:23,106
CUST03007,FName3007,LName3007,30,Female,2019-12-20 04:11:10,2668
CUST03008,FName3008,LName3008,38,Other,2018-02-21 18:54:05,4935
CUST03009,FName3009,LName3009,25,Male,2021-02-28 08:26:26,1164
CUST03010,FName3010,LName3010,63,Other,2018-09-12 00:07:07,1157
CUST03011,FName3011,LName3011,57,Other,2018-02-06 10:50:07,2246
CUST03012,FName3012,LName3012,63,Male,2018-09-30 15:35:13,666
CUST03013,FName3013,LName3013,24,Male,2019-09-18 11:39:32,2126
CUST03014,FName3014,LName3014,40,Female,2021-06-06 10:10:24,2941
CUST03015,FName3015,LName3015,61,Female,2020-11-17 18:25:38,511
CUST03016,FName3016,LName3016,49,Other,2018-04-19 11:12:00,249
CUST03017,FName3017,LName3017,28,Male,2020-05-10 23:09:16,888
CUST03018,FName3018,LName3018,39,Male,2020-03-17 04:06:10,1023
CUST03019,FName3019,LName3019,39,Female,2021-10-18 03:54:36,4694
CUST03020,FName3020,LName3020,60,Other,2022-08-22 13:23:10,4848
CUST03021,FName3021,LName3021,42,Other,2020-01-13 03:34:35,599
CUST03022,FName3022,LName3022,39,Female,2019-12-11 03:25:40,3022
CUST03023,FName3023,LName3023,45,Male,2018-01-16 12:57:23,2530
CUST03024,FName3024,LName3024,46,Female,2021-06-14 16:14:06,2883
CUST03025,FName3025,LName3025,30,Female,2018-02-09 16:26:51,2064
CUST03026,FName3026,LName3026,35,Female,2018-04-20 10:39:44,1758
CUST03027,FName3027,LName3027,19,Female,2018-09-08 06:28:49,3569
CUST03028,FName3028,LName3028,46,Male,2021-10-27 15:53:52,1242
CUST03029,FName3029,LName3029,38,Female,2022-05-17 07:51:11,4329
CUST03030,FName3030,LName3030,32,Male,2021-09-19 13:32:40,2295
CUST03031,FName3031,LName3031,69,Female,2020-02-21 22:22:11,1925
CUST03032,FName3032,LName3032,44,Other,2022-12-25 07:03:36,2062
CUST03033,FName3033,LName3033,67,Male,2020-04-26 21:10:46,3395
CUST03034,FName3034,LName3034,48,Other,2019-06-15 21:26:56,440
CUST03035,FName3035,LName3035,32,Female,2022-12-28 09:46:13,2743
CUST03036,FName3036,LName3036,68,Female,2020-10-30 03:20:48,6
CUST03037,FName3037,LName3037,40,Female,2020-11-29 16:45:44,1586
CUST03038,FName3038,LName3038,41,Male,2022-09-09 07:16:34,825
CUST03039,FName3039,LName3039,61,Other,2018-06-21 20:31:08,3824
CUST03040,FName3040,LName3040,30,Male,2021-10-04 16:21:01,1268
CUST03041,FName3041,LName3041,39,Male,2019-08-07 22:32:58,3436
CUST03042,FName3042,LName3042,60,Female,2020-10-15 03:19:33,3438
CUST03043,FName3043,LName3043,54,Other,2018-01-22 07:06:08,1310
CUST03044,FName3044,LName3044,50,Female,2022-12-02 09:20:29,4033
CUST03045,FName3045,LName3045,20,Male,2022-08-15 07:19:50,1627
CUST03046,FName3046,LName3046,36,Female,2021-01-26 08:26:26,1036
CUST03047,FName3047,LName3047,40,Other,2022-07-25 08:37:23,477
CUST03048,FName3048,LName3048,46,Female,2020-05-26 20:03:53,2678
CUST03049,FName3049,LName3049,47,Other,2018-12-12 21:14:32,714
CUST03050,FName3050,LName3050,56,Other,2019-01-15 14:57:37,1676
CUST03051,FName3051,LName3051,61,Female,2018-03-31 12:44:51,2162
CUST03052,FName3052,LName3052,64,Male,2018-01-04 21:19:43,508
CUST03053,FName3053,LName3053,42,Female,2022-11-12 04:18:57,381
CUST03054,FName3054,LName3054,54,Male,2022-04-16 08:26:27,1180
CUST03055,FName3055,LName3055,64,Male,2021-02-02 21:54:33,1845
CUST03056,FName3056,LName3056,25,Female,2020-10-29 16:42:48,4370
CUST03057,FName3057,LName3057,59,Male,2020-12-16 15:26:52,1718
CUST03058,FName3058,LName3058,33,Male,2020-04-13 16:15:15,1100
CUST03059,FName3059,LName3059,25,Female,2020-10-19 13:36:41,1860
CUST03060,FName3060,LName3060,18,Female,2022-05-13 15:10:36,2091
CUST03061,FName3061,LName3061,61,Female,2020-04-13 17:28:17,717
CUST03062,FName3062,LName3062,22,Male,2019-12-28 21:02:45,317
CUST03063,FName3063,LName3063,20,Other,2022-07-30 05:14:56,4629
CUST03064,FName3064,LName3064,18,Male,2020-01-12 13:18:13,1776
CUST03065,FName3065,LName3065,21,Other,2019-03-28 23:06:51,2284
CUST03066,FName3066,LName3066,57,Female,2021-04-18 19:44:09,1244
CUST03067,FName3067,LName3067,52,Other,2020-10-05 10:09:35,1333
CUST03068,FName3068,LName3068,49,Female,2019-10-22 10:10:37,3669
CUST03069,FName3069,LName3069,59,Female,2018-07-08 12:26:47,1200
CUST03070,FName3070,LName3070,51,Other,2018-12-06 14:22:57,1794
CUST03071,FName3071,LName3071,60,Female,2020-07-14 23:07:23,2701
CUST03072,FName3072,LName3072,42,Other,2022-02-01 07:31:14,1454
CUST03073,FName3073,LName3073,27,Female,2021-01-09 22:28:41,1933
CUST03074,FName3074,LName3074,38,Male,2020-05-16 13:51:16,746
CUST03075,FName3075,LName3075,63,Male,2019-03-15 10:41:33,840
CUST03076,FName3076,LName3076,56,Female,2020-02-16 16:52:51,2495
CUST03077,FName3077,LName3077,44,Female,2020-04-11 22:52:17,1088
CUST03078,FName3078,LName3078,44,Other,2018-11-25 10:50:49,792
CUST03079,FName3079,LName3079,19,Male,2021-09-17 08:05:09,1267
CUST03080,FName3080,LName3080,58,Other,2018-05-05 16:29:01,1550
CUST03081,FName3081,LName3081,65,Female,2019-10-11 16:40:22,2690
CUST03082,FName3082,LName3082,30,Female,2019-10-13 21:42:40,292
CUST03083,FName3083,LName3083,26,Other,2018-07-25 11:05:03,4022
CUST03084,FName3084,LName3084,69,Female,2021-03-20 15:07:02,1404
CUST03085,FName3085,LName3085,53,Male,2022-06-10 01:02:53,1648
CUST03086,FName3086,LName3086,39,Other,2019-11-11 16:29:10,2816
CUST03087,FName3087,LName3087,59,Male,2020-07-10 22:49:06,3910
CUST03088,FName3088,LName3088,43,Male,2018-12-01 12:41:50,2918
CUST03089,FName3089,LName3089,29,Male,2021-05-21 23:05:35,1397
CUST03090,FName3090,LName3090,34,Other,2020-05-31 14:48:59,1693
CUST03091,FName3091,LName3091,31,Female,2018-08-06 18:23:11,1037
CUST03092,FName3092,LName3092,31,Male,2021-08-26 19:30:46,3852
CUST03093,FName3093,LName3093,51,Male,2019-08-29 12:47:01,1562
CUST03094,FName3094,LName3094,37,Male,2018-06-18 22:05:53,1112
CUST03095,FName3095,LName3095,28,Female,2021-07-22 08:44:37,1291
CUST03096,FName3096,LName3096,33,Female,2018-09-07 22:41:16,1161
CUST03097,FName3097,LName3097,68,Other,2022-02-24 23:47:58,1029
CUST03098,FName3098,LName3098,48,Female,2018-12-05 13:05:12,4337
CUST03099,FName3099,LName3099,23,Other,2019-07-31 02:55:29,4257
